MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,...33
1,26,6,YV,N946LR,5959,13367,MLI,"Moline, IL",11298,DFW,"Dallas/Fort Worth, TX",1322,1359,37,1,1300-1359,1544,1636,52,1500-1559,0,,142,157,691,3,0,0,15,0,37,
1,26,6,OO,N873AS,3925,11433,DTW,"Detroit, MI",10785,BTV,"Burlington, VT",1544,1651,67,1,1500-1559,1735,1827,52,1700-1759,0,,111,96,537,3,52,0,0,0,0,
1,7,1,UA,,500,12339,IND,"Indianapolis, IN",14771,SFO,"San Francisco, CA",0716,,,,0700-0759,0928,,,0900-0959,1,B,312,,1943,8,,,,,,
1,8,2,9E,N197PQ,5193,10599,BHM,"Birmingham, AL",11433,DTW,"Detroit, MI",1147,1144,0,0,1100-1159,1452,1444,0,1400-1459,0,,125,120,625,3,,,,,,
1,18,5,WN,N470WN,2188,14831,SJC,"San Jose, CA",14107,PHX,"Phoenix, AZ",1245,1249,4,0,1200-1259,1540,1525,0,1500-1559,0,,115,96,621,3,,,,,,
1,15,2,WN,N7734H,843,12889,LAS,"Las Vegas, NV",13891,ONT,"Ontario, CA",2100,2351,171,1,2100-2159,2200,0046,166,2200-2259,0,,60,55,197,1,22,0,0,0,144,
1,23,3,WN,N7741C,1688,10397,ATL,"Atlanta, GA",14100,PHL,"Philadelphia, PA",0840,0837,0,0,0800-0859,1040,1022,0,1000-1059,0,,120,105,666,3,,,,,,
1,1,2,UA,N69806,1791,12266,IAH,"Houston, TX",12892,LAX,"Los Angeles, CA",1840,1835,0,0,1800-1859,2023,2021,0,2000-2059,0,,223,226,1379,6,,,,,,
1,31,4,UA,,620,13930,ORD,"Chicago, IL",13487,MSP,"Minneapolis, MN",1605,,,,1600-1659,1740,,,1700-1759,1,B,95,,334,2,,,,,,
1,19,6,YX,N108HQ,4655,15016,STL,"St. Louis, MO",14100,PHL,"Philadelphia, PA",0543,0537,0,0,0001-0559,0900,0836,0,0900-0959,0,,137,119,814,4,,,,,,
1,31,4,OO,N920EV,3758,11433,DTW,"Detroit, MI",11003,CID,"Cedar Rapids/Iowa City, IA",2030,2032,2,0,2000-2059,2132,2129,0,2100-2159,0,,122,117,430,2,,,,,,
1,16,3,YX,N810MD,5911,13487,MSP,"Minneapolis, MN",11066,CMH,"Columbus, OH",0846,0836,0,0,0800-0859,1207,1132,0,1200-1259,0,,141,116,626,3,,,,,,
1,20,7,OO,N907EV,3132,14794,SGU,"St. George, UT",14107,PHX,"Phoenix, AZ",0738,0736,0,0,0700-0759,0857,0845,0,0800-0859,0,,79,69,262,2,,,,,,
1,3,4,YX,N120HQ,4542,13244,MEM,"Memphis, TN",11278,DCA,"Washington, DC",0605,0559,0,0,0600-0659,0916,0900,0,0900-0959,0,,131,121,762,4,,,,,,
1,10,4,AS,N284VA,1633,12889,LAS,"Las Vegas, NV",14747,SEA,"Seattle, WA",1425,1422,0,0,1400-1459,1710,1659,0,1700-1759,0,,165,157,867,4,,,,,,
1,11,5,EV,N15555,4041,12339,IND,"Indianapolis, IN",12266,IAH,"Houston, TX",1715,1708,0,0,1700-1759,1900,1848,0,1900-1959,0,,165,160,844,4,,,,,,
1,14,1,OH,N566NN,5323,15370,TUL,"Tulsa, OK",11057,CLT,"Charlotte, NC",1348,1336,0,0,1300-1359,1710,1639,0,1700-1759,0,,142,123,842,4,,,,,,
1,29,2,YX,N131HQ,4498,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",1000,,,,1000-1059,1245,,,1200-1259,1,C,165,,762,4,,,,,,
1,22,2,YV,N242LR,5754,11540,ELP,"El Paso, TX",14107,PHX,"Phoenix, AZ",1529,1657,88,1,1500-1559,1705,1819,74,1700-1759,0,,96,82,347,2,4,0,0,0,70,
1,10,4,G4,314NV,741,15376,TUS,"Tucson, AZ",10666,BLI,"Bellingham, WA",1942,1942,0,0,1900-1959,2159,2154,0,2100-2159,0,,197,192,1299,6,,,,,,
1,6,7,HA,N475HA,563,12173,HNL,"Honolulu, HI",12982,LIH,"Lihue, HI",2023,2023,0,0,2000-2059,2104,2101,0,2100-2159,0,,41,38,102,1,,,,,,
1,13,7,EV,N870AS,4428,13930,ORD,"Chicago, IL",13342,MKE,"Milwaukee, WI",1413,1403,0,0,1400-1459,1501,1453,0,1500-1559,0,,48,50,67,1,,,,,,
1,9,3,WN,N7862A,358,14747,SEA,"Seattle, WA",14893,SMF,"Sacramento, CA",0700,0653,0,0,0700-0759,0850,0836,0,0800-0859,0,,110,103,605,3,,,,,,
1,21,1,AS,N277AK,760,14679,SAN,"San Diego, CA",13204,MCO,"Orlando, FL",1005,1019,14,0,1000-1059,1750,1735,0,1700-1759,0,,285,256,2149,9,,,,,,
1,9,3,WN,N297WN,1436,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",1045,1040,0,0,1000-1059,1055,1041,0,1000-1059,0,,70,61,214,1,,,,,,
1,19,6,WN,N763SW,5328,15016,STL,"St. Louis, MO",14107,PHX,"Phoenix, AZ",1355,1356,1,0,1300-1359,1630,1559,0,1600-1659,0,,215,183,1262,6,,,,,,
1,13,7,DL,N818DA,2736,11433,DTW,"Detroit, MI",12889,LAS,"Las Vegas, NV",1608,1603,0,0,1600-1659,1749,1719,0,1700-1759,0,,281,256,1749,7,,,,,,
1,27,7,YX,N417YX,4538,11057,CLT,"Charlotte, NC",12339,IND,"Indianapolis, IN",1135,1127,0,0,1100-1159,1322,1300,0,1300-1359,0,,107,93,427,2,,,,,,
1,27,7,WN,N8648A,2507,10693,BNA,"Nashville, TN",10821,BWI,"Baltimore, MD",1100,1058,0,0,1100-1159,1340,1331,0,1300-1359,0,,100,93,587,3,,,,,,
1,20,7,UA,N39416,394,14771,SFO,"San Francisco, CA",12889,LAS,"Las Vegas, NV",2009,2006,0,0,2000-2059,2137,2138,1,2100-2159,0,,88,92,414,2,,,,,,
1,16,3,AA,N835NN,1151,10397,ATL,"Atlanta, GA",13303,MIA,"Miami, FL",0556,0553,0,0,0001-0559,0750,0752,2,0700-0759,0,,114,119,594,3,,,,,,
1,25,5,DL,N586NW,1929,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",0944,1008,24,1,0900-0959,1145,1210,25,1100-1159,0,,301,302,1947,8,20,0,5,0,0,
1,27,7,DL,N706TW,2498,10397,ATL,"Atlanta, GA",12478,JFK,"New York, NY",0810,0807,0,0,0800-0859,1021,1009,0,1000-1059,0,,131,122,760,4,,,,,,
1,25,5,MQ,N240NN,3729,11298,DFW,"Dallas/Fort Worth, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",2225,2219,0,0,2200-2259,0001,2348,0,0001-0559,0,,96,89,469,2,,,,,,
1,13,7,AA,N509AY,1724,14100,PHL,"Philadelphia, PA",15304,TPA,"Tampa, FL",2045,2035,0,0,2000-2059,2332,2311,0,2300-2359,0,,167,156,920,4,,,,,,
1,25,5,F9,N336FR,2822,14107,PHX,"Phoenix, AZ",11109,COS,"Colorado Springs, CO",1607,1555,0,0,1600-1659,1757,1736,0,1700-1759,0,,110,101,551,3,,,,,,
1,8,2,WN,N554WN,1441,10821,BWI,"Baltimore, MD",10721,BOS,"Boston, MA",1910,2053,103,1,1900-1959,2035,2204,89,2000-2059,0,,85,71,369,2,89,0,0,0,0,
1,10,4,MQ,N613AE,3644,13930,ORD,"Chicago, IL",11042,CLE,"Cleveland, OH",1805,1802,0,0,1800-1859,2021,2026,5,2000-2059,0,,76,84,315,2,,,,,,
1,13,7,UA,N16732,1482,15024,STT,"Charlotte Amalie, VI",11618,EWR,"Newark, NJ",1525,1550,25,1,1500-1559,1856,1856,0,1800-1859,0,,271,246,1634,7,,,,,,
1,1,2,9E,N922XJ,3444,12478,JFK,"New York, NY",14492,RDU,"Raleigh/Durham, NC",1130,1122,0,0,1100-1159,1324,1255,0,1300-1359,0,,114,93,427,2,,,,,,
1,14,1,9E,N8894A,3372,12953,LGA,"New York, NY",15096,SYR,"Syracuse, NY",1647,1644,0,0,1600-1659,1814,1758,0,1800-1859,0,,87,74,198,1,,,,,,
1,14,1,OO,N116SY,5193,10792,BUF,"Buffalo, NY",13930,ORD,"Chicago, IL",0800,0752,0,0,0800-0859,0909,0905,0,0900-0959,0,,129,133,473,2,,,,,,
1,27,7,DL,N910AT,2386,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",0904,0903,0,0,0900-0959,1023,1005,0,1000-1059,0,,79,62,226,1,,,,,,
1,17,4,OH,N582NN,5631,14321,PWM,"Portland, ME",11057,CLT,"Charlotte, NC",1805,1800,0,0,1800-1859,2050,2037,0,2000-2059,0,,165,157,813,4,,,,,,
1,1,2,B6,N559JB,131,13204,MCO,"Orlando, FL",12892,LAX,"Los Angeles, CA",2023,2019,0,0,2000-2059,2309,2232,0,2300-2359,0,,346,313,2218,9,,,,,,
1,4,5,DL,N994AT,2933,11884,GEG,"Spokane, WA",12892,LAX,"Los Angeles, CA",0646,0636,0,0,0600-0659,0945,0929,0,0900-0959,0,,179,173,945,4,,,,,,
1,14,1,WN,N792SW,2174,10713,BOI,"Boise, ID",11884,GEG,"Spokane, WA",1915,1906,0,0,1900-1959,1925,1900,0,1900-1959,0,,70,54,287,2,,,,,,
1,8,2,OO,N821SK,3863,10620,BIL,"Billings, MT",14869,SLC,"Salt Lake City, UT",1319,1319,0,0,1300-1359,1453,1439,0,1400-1459,0,,94,80,387,2,,,,,,
1,5,6,UA,N37474,286,12264,IAD,"Washington, DC",11292,DEN,"Denver, CO",2200,2159,0,0,2200-2259,2351,2359,8,2300-2359,0,,231,240,1452,6,,,,,,
1,20,7,B6,N353JB,489,10721,BOS,"Boston, MA",11278,DCA,"Washington, DC",1128,,,,1100-1159,1310,,,1300-1359,1,B,102,,399,2,,,,,,
1,9,3,OO,N189SY,3403,14679,SAN,"San Diego, CA",14831,SJC,"San Jose, CA",2030,2019,0,0,2000-2059,2200,2141,0,2200-2259,0,,90,82,417,2,,,,,,
1,15,2,OO,N719SK,3019,13930,ORD,"Chicago, IL",12197,HPN,"White Plains, NY",1243,1234,0,0,1200-1259,1558,1559,1,1500-1559,0,,135,145,738,3,,,,,,
1,6,7,WN,N711HK,3273,14747,SEA,"Seattle, WA",13796,OAK,"Oakland, CA",1610,1608,0,0,1600-1659,1820,1756,0,1800-1859,0,,130,108,672,3,,,,,,
1,10,4,WN,N7704B,1950,14747,SEA,"Seattle, WA",13796,OAK,"Oakland, CA",0700,0700,0,0,0700-0759,0905,0859,0,0900-0959,0,,125,119,672,3,,,,,,
1,2,3,OO,N179SY,3480,14679,SAN,"San Diego, CA",13198,MCI,"Kansas City, MO",1830,1843,13,0,1800-1859,2345,2356,11,2300-2359,0,,195,193,1334,6,,,,,,
1,30,3,YV,N503MJ,6034,13198,MCI,"Kansas City, MO",12264,IAD,"Washington, DC",1230,1224,0,0,1200-1259,1545,1534,0,1500-1559,0,,135,130,926,4,,,,,,
1,29,2,AA,N863NN,1211,11298,DFW,"Dallas/Fort Worth, TX",13495,MSY,"New Orleans, LA",1345,1358,13,0,1300-1359,1505,1525,20,1500-1559,0,,80,87,447,2,13,0,7,0,0,
1,5,6,AA,N552UW,1695,13204,MCO,"Orlando, FL",11057,CLT,"Charlotte, NC",1400,1356,0,0,1400-1459,1540,1540,0,1500-1559,0,,100,104,468,2,,,,,,
1,20,7,AA,N112AN,179,12478,JFK,"New York, NY",14771,SFO,"San Francisco, CA",1100,1100,0,0,1100-1159,1441,1447,6,1400-1459,0,,401,407,2586,11,,,,,,
1,14,1,MQ,N239NN,3995,11066,CMH,"Columbus, OH",13930,ORD,"Chicago, IL",1448,1442,0,0,1400-1459,1523,1452,0,1500-1559,0,,95,70,296,2,,,,,,
1,3,4,UA,N57870,864,12892,LAX,"Los Angeles, CA",13930,ORD,"Chicago, IL",1351,1654,183,1,1300-1359,1959,2255,176,1900-1959,0,,248,241,1744,7,145,0,0,0,31,
1,26,6,WN,N8603F,2921,13204,MCO,"Orlando, FL",13296,MHT,"Manchester, NH",1855,1856,1,0,1800-1859,2145,2123,0,2100-2159,0,,170,147,1142,5,,,,,,
1,11,5,UA,N409UA,744,12953,LGA,"New York, NY",11292,DEN,"Denver, CO",0856,0853,0,0,0800-0859,1135,1137,2,1100-1159,0,,279,284,1620,7,,,,,,
1,31,4,OO,N437SW,3698,13487,MSP,"Minneapolis, MN",11775,FSD,"Sioux Falls, SD",1547,1543,0,0,1500-1559,1706,1644,0,1700-1759,0,,79,61,196,1,,,,,,
1,21,1,DL,N361DN,2383,10721,BOS,"Boston, MA",10397,ATL,"Atlanta, GA",0930,1114,104,1,0900-0959,1231,1355,84,1200-1259,0,,181,161,946,4,0,23,61,0,0,
1,17,4,OO,N906EV,5845,13930,ORD,"Chicago, IL",11775,FSD,"Sioux Falls, SD",1545,1623,38,1,1500-1559,1735,1756,21,1700-1759,0,,110,93,463,2,0,0,0,0,21,
1,25,5,WN,N799SW,170,14683,SAT,"San Antonio, TX",11259,DAL,"Dallas, TX",0725,0721,0,0,0700-0759,0830,0816,0,0800-0859,0,,65,55,247,1,,,,,,
1,18,5,OH,N207PS,5378,12953,LGA,"New York, NY",11066,CMH,"Columbus, OH",1405,1433,28,1,1400-1459,1605,1642,37,1600-1659,0,,120,129,479,2,14,0,9,0,14,
1,29,2,WN,N8616C,1317,13296,MHT,"Manchester, NH",15304,TPA,"Tampa, FL",0730,0728,0,0,0700-0759,1100,1111,11,1100-1159,0,,210,223,1204,5,,,,,,
1,31,4,YV,N85351,6367,11298,DFW,"Dallas/Fort Worth, TX",12266,IAH,"Houston, TX",1905,1858,0,0,1900-1959,2019,2018,0,2000-2059,0,,74,80,224,1,,,,,,
1,22,2,AA,N982TW,2309,11298,DFW,"Dallas/Fort Worth, TX",11193,CVG,"Cincinnati, OH",1900,1904,4,0,1900-1959,2213,2201,0,2200-2259,0,,133,117,812,4,,,,,,
1,13,7,UA,N14107,1156,11503,EGE,"Eagle, CO",11618,EWR,"Newark, NJ",1310,1300,0,0,1300-1359,1910,1918,8,1900-1959,0,,240,258,1725,7,,,,,,
1,19,6,F9,N205FR,938,13871,OMA,"Omaha, NE",14635,RSW,"Fort Myers, FL",1706,1737,31,1,1700-1759,2104,2148,44,2100-2159,0,,178,191,1299,6,1,0,13,0,30,
1,2,3,OH,N251PS,5422,13296,MHT,"Manchester, NH",11278,DCA,"Washington, DC",1209,1205,0,0,1200-1259,1359,1348,0,1300-1359,0,,110,103,406,2,,,,,,
1,4,5,WN,N8684F,2372,11259,DAL,"Dallas, TX",11278,DCA,"Washington, DC",0615,0614,0,0,0600-0659,0955,0946,0,0900-0959,0,,160,152,1184,5,,,,,,
1,18,5,9E,N8943A,3330,13931,ORF,"Norfolk, VA",12478,JFK,"New York, NY",0728,0723,0,0,0700-0759,0851,0844,0,0800-0859,0,,83,81,290,2,,,,,,
1,30,3,AA,N913US,489,14747,SEA,"Seattle, WA",14107,PHX,"Phoenix, AZ",1804,1805,1,0,1800-1859,2155,2149,0,2100-2159,0,,171,164,1107,5,,,,,,
1,5,6,DL,N933AT,1308,14492,RDU,"Raleigh/Durham, NC",13487,MSP,"Minneapolis, MN",1139,1137,0,0,1100-1159,1333,1323,0,1300-1359,0,,174,166,980,4,,,,,,
1,27,7,UA,N66837,1672,12266,IAH,"Houston, TX",11292,DEN,"Denver, CO",1448,1443,0,0,1400-1459,1622,1615,0,1600-1659,0,,154,152,862,4,,,,,,
1,25,5,UA,N37419,434,11618,EWR,"Newark, NJ",13204,MCO,"Orlando, FL",1800,1800,0,0,1800-1859,2056,2058,2,2000-2059,0,,176,178,937,4,,,,,,
1,14,1,OO,N941SW,5240,13930,ORD,"Chicago, IL",10599,BHM,"Birmingham, AL",1535,1530,0,0,1500-1559,1733,1719,0,1700-1759,0,,118,109,583,3,,,,,,
1,9,3,AS,N264AK,378,14679,SAN,"San Diego, CA",10821,BWI,"Baltimore, MD",2210,2159,0,0,2200-2259,0610,0608,0,0600-0659,0,,300,309,2295,10,,,,,,
1,8,2,AA,N928AM,1099,10721,BOS,"Boston, MA",13303,MIA,"Miami, FL",1307,1304,0,0,1300-1359,1650,1627,0,1600-1659,0,,223,203,1258,6,,,,,,
1,24,4,NK,N533NK,726,12889,LAS,"Las Vegas, NV",13204,MCO,"Orlando, FL",2210,2207,0,0,2200-2259,0527,0511,0,0001-0559,0,,257,244,2039,9,,,,,,
1,14,1,DL,N931DN,880,14576,ROC,"Rochester, NY",10397,ATL,"Atlanta, GA",1759,1756,0,0,1700-1759,2019,1955,0,2000-2059,0,,140,119,749,3,,,,,,
1,14,1,WN,N956WN,2205,11292,DEN,"Denver, CO",14107,PHX,"Phoenix, AZ",2015,2015,0,0,2000-2059,2220,2206,0,2200-2259,0,,125,111,602,3,,,,,,
1,31,4,AA,N994NN,2409,13930,ORD,"Chicago, IL",15304,TPA,"Tampa, FL",1852,,,,1800-1859,2231,,,2200-2259,1,B,159,,1011,5,,,,,,
1,28,1,DL,N906DL,2076,10397,ATL,"Atlanta, GA",13360,MLB,"Melbourne, FL",0909,0906,0,0,0900-0959,1036,1048,12,1000-1059,0,,87,102,442,2,,,,,,
1,5,6,DL,N344NB,1113,11433,DTW,"Detroit, MI",10721,BOS,"Boston, MA",0720,0716,0,0,0700-0759,0915,0912,0,0900-0959,0,,115,116,632,3,,,,,,
1,5,6,OH,N257PS,5451,11057,CLT,"Charlotte, NC",14108,PIA,"Peoria, IL",1820,1810,0,0,1800-1859,1942,1908,0,1900-1959,0,,142,118,607,3,,,,,,
1,15,2,EV,N16559,4436,12266,IAH,"Houston, TX",11140,CRP,"Corpus Christi, TX",1805,1935,90,1,1800-1859,1912,2053,101,1900-1959,0,,67,78,201,1,12,0,11,0,78,
1,5,6,AA,N561UW,2024,14100,PHL,"Philadelphia, PA",14747,SEA,"Seattle, WA",0800,0759,0,0,0800-0859,1115,1114,0,1100-1159,0,,375,375,2378,10,,,,,,
1,12,6,YX,N137HQ,4685,11278,DCA,"Washington, DC",12451,JAX,"Jacksonville, FL",1359,1352,0,0,1300-1359,1614,1552,0,1600-1659,0,,135,120,634,3,,,,,,
1,6,7,F9,N210FR,572,14869,SLC,"Salt Lake City, UT",11292,DEN,"Denver, CO",0515,0505,0,0,0001-0559,0659,0632,0,0600-0659,0,,104,87,391,2,,,,,,
1,31,4,YV,N903FJ,5809,13158,MAF,"Midland/Odessa, TX",11298,DFW,"Dallas/Fort Worth, TX",1047,1030,0,0,1000-1059,1206,1153,0,1200-1259,0,,79,83,309,2,,,,,,
1,8,2,NK,N635NK,960,14635,RSW,"Fort Myers, FL",11042,CLE,"Cleveland, OH",1958,1951,0,0,1900-1959,2238,2235,0,2200-2259,0,,160,164,1025,5,,,,,,
1,6,7,OH,N557NN,5574,11995,GSO,"Greensboro/High Point, NC",11057,CLT,"Charlotte, NC",1803,1806,3,0,1800-1859,1905,1845,0,1900-1959,0,,62,39,83,1,,,,,,
1,15,2,YV,N519LR,6010,10529,BDL,"Hartford, CT",12264,IAD,"Washington, DC",1500,1453,0,0,1500-1559,1625,1614,0,1600-1659,0,,85,81,326,2,,,,,,
1,30,3,OO,N954SW,5856,15376,TUS,"Tucson, AZ",11292,DEN,"Denver, CO",0650,0640,0,0,0600-0659,0903,0850,0,0900-0959,0,,133,130,639,3,,,,,,
1,14,1,OO,N606SK,4168,10781,BTR,"Baton Rouge, LA",10397,ATL,"Atlanta, GA",0710,0705,0,0,0700-0759,0950,0937,0,0900-0959,0,,100,92,448,2,,,,,,
1,3,4,AA,N937AN,293,13303,MIA,"Miami, FL",11278,DCA,"Washington, DC",1531,1534,3,0,1500-1559,1801,1757,0,1800-1859,0,,150,143,919,4,,,,,,
1,11,5,OO,N928EV,5713,11292,DEN,"Denver, CO",14689,SBA,"Santa Barbara, CA",1215,1208,0,0,1200-1259,1409,1410,1,1400-1459,0,,174,182,916,4,,,,,,
1,3,4,9E,N8877A,5019,10397,ATL,"Atlanta, GA",14108,PIA,"Peoria, IL",0944,0941,0,0,0900-0959,1045,1025,0,1000-1059,0,,121,104,565,3,,,,,,
1,24,4,WN,N7724A,16,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1000,1000,0,0,1000-1059,1110,1106,0,1100-1159,0,,70,66,239,1,,,,,,
1,17,4,YX,N865RW,3475,11618,EWR,"Newark, NJ",10693,BNA,"Nashville, TN",1610,1603,0,0,1600-1659,1749,1737,0,1700-1759,0,,159,154,748,3,,,,,,
1,2,3,YV,N85323,6305,13158,MAF,"Midland/Odessa, TX",12266,IAH,"Houston, TX",1854,1911,17,1,1800-1859,2020,2059,39,2000-2059,0,,86,108,429,2,0,39,0,0,0,
1,17,4,B6,N306JB,2802,12478,JFK,"New York, NY",10792,BUF,"Buffalo, NY",0606,0600,0,0,0600-0659,0732,0723,0,0700-0759,0,,86,83,301,2,,,,,,
1,15,2,OO,N255SY,3640,15389,TWF,"Twin Falls, ID",14869,SLC,"Salt Lake City, UT",1800,1744,0,0,1800-1859,1906,1835,0,1900-1959,0,,66,51,175,1,,,,,,
1,18,5,AA,N818NN,2784,12264,IAD,"Washington, DC",11298,DFW,"Dallas/Fort Worth, TX",1859,1853,0,0,1800-1859,2128,2128,0,2100-2159,0,,209,215,1172,5,,,,,,
1,3,4,YX,N747YX,3690,13930,ORD,"Chicago, IL",10397,ATL,"Atlanta, GA",1400,1359,0,0,1400-1459,1704,1700,0,1700-1759,0,,124,121,606,3,,,,,,
1,1,2,DL,N944AT,131,10397,ATL,"Atlanta, GA",11996,GSP,"Greer, SC",1746,1748,2,0,1700-1759,1840,1832,0,1800-1859,0,,54,44,153,1,,,,,,
1,22,2,WN,N921WN,626,14057,PDX,"Portland, OR",14831,SJC,"San Jose, CA",1555,1555,0,0,1500-1559,1735,1727,0,1700-1759,0,,100,92,569,3,,,,,,
1,21,1,AA,N990AN,315,11433,DTW,"Detroit, MI",11298,DFW,"Dallas/Fort Worth, TX",1920,1916,0,0,1900-1959,2129,2123,0,2100-2159,0,,189,187,986,4,,,,,,
1,13,7,G4,233NV,1718,11697,FLL,"Fort Lauderdale, FL",12917,LCK,"Columbus, OH",1618,1756,98,1,1600-1659,1848,2039,111,1800-1859,0,,150,163,961,4,0,0,13,0,98,
1,21,1,AA,N968AN,2328,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",0640,0651,11,0,0600-0659,0857,0853,0,0800-0859,0,,317,302,1947,8,,,,,,
1,22,2,DL,N542US,1397,14747,SEA,"Seattle, WA",13830,OGG,"Kahului, HI",1240,1236,0,0,1200-1259,1712,1854,,1700-1759,0,,392,,2640,11,,,,,,
1,8,2,EV,N23139,4426,14524,RIC,"Richmond, VA",11618,EWR,"Newark, NJ",0545,0539,0,0,0001-0559,0711,0655,0,0700-0759,0,,86,76,277,2,,,,,,
1,15,2,DL,N972DL,1338,10397,ATL,"Atlanta, GA",15249,TLH,"Tallahassee, FL",2234,2232,0,0,2200-2259,2339,2338,0,2300-2359,0,,65,66,223,1,,,,,,
1,17,4,WN,N7843A,2183,13232,MDW,"Chicago, IL",14492,RDU,"Raleigh/Durham, NC",0950,0945,0,0,0900-0959,1235,1232,0,1200-1259,0,,105,107,632,3,,,,,,
1,25,5,AA,N741UW,1710,14100,PHL,"Philadelphia, PA",14492,RDU,"Raleigh/Durham, NC",0807,0801,0,0,0800-0859,0938,1003,25,0900-0959,0,,91,122,337,2,0,0,25,0,0,
1,5,6,YX,N215JQ,5887,11433,DTW,"Detroit, MI",11298,DFW,"Dallas/Fort Worth, TX",2015,2026,11,0,2000-2059,2234,2214,0,2200-2259,0,,199,168,986,4,,,,,,
1,31,4,WN,N8312C,1386,10423,AUS,"Austin, TX",14107,PHX,"Phoenix, AZ",1235,1232,0,0,1200-1259,1415,1347,0,1400-1459,0,,160,135,872,4,,,,,,
1,17,4,AA,N840AW,2036,12953,LGA,"New York, NY",11057,CLT,"Charlotte, NC",1015,1010,0,0,1000-1059,1234,1246,12,1200-1259,0,,139,156,544,3,,,,,,
1,22,2,9E,N8894A,5293,11193,CVG,"Cincinnati, OH",10821,BWI,"Baltimore, MD",0700,0658,0,0,0700-0759,0848,0827,0,0800-0859,0,,108,89,430,2,,,,,,
1,15,2,EV,N17115,4231,14307,PVD,"Providence, RI",11618,EWR,"Newark, NJ",1230,1221,0,0,1200-1259,1402,1355,0,1400-1459,0,,92,94,160,1,,,,,,
1,22,2,AA,N660AW,1910,10713,BOI,"Boise, ID",14107,PHX,"Phoenix, AZ",0625,0707,42,1,0600-0659,0839,0859,20,0800-0859,0,,134,112,735,3,20,0,0,0,0,
1,31,4,DL,N912DE,2392,11481,ECP,"Panama City, FL",10397,ATL,"Atlanta, GA",1815,1810,0,0,1800-1859,2030,2012,0,2000-2059,0,,75,62,240,1,,,,,,
1,24,4,AA,N125UW,1806,15304,TPA,"Tampa, FL",14100,PHL,"Philadelphia, PA",0650,0641,0,0,0600-0659,0924,0903,0,0900-0959,0,,154,142,920,4,,,,,,
1,20,7,B6,N306JB,1272,11697,FLL,"Fort Lauderdale, FL",12953,LGA,"New York, NY",1605,1632,27,1,1600-1659,1859,1915,16,1800-1859,0,,174,163,1076,5,16,0,0,0,0,
1,7,1,9E,N676CA,5319,12953,LGA,"New York, NY",10792,BUF,"Buffalo, NY",2159,2151,0,0,2100-2159,2331,2322,0,2300-2359,0,,92,91,292,2,,,,,,
1,9,3,YX,N214JQ,6056,12953,LGA,"New York, NY",14492,RDU,"Raleigh/Durham, NC",0930,1017,47,1,0900-0959,1130,1229,59,1100-1159,0,,120,132,431,2,46,0,12,0,1,
1,4,5,YV,N245LR,5725,11298,DFW,"Dallas/Fort Worth, TX",15624,VPS,"Valparaiso, FL",0700,0657,0,0,0700-0759,0856,0848,0,0800-0859,0,,116,111,641,3,,,,,,
1,20,7,MQ,N817AE,3344,13931,ORF,"Norfolk, VA",12953,LGA,"New York, NY",0910,0904,0,0,0900-0959,1048,1150,62,1000-1059,0,,98,166,296,2,0,0,62,0,0,
1,13,7,UA,N421UA,1116,12264,IAD,"Washington, DC",14492,RDU,"Raleigh/Durham, NC",2225,2241,16,1,2200-2259,2330,0007,37,2300-2359,0,,65,86,224,1,0,16,21,0,0,
1,11,5,OH,N706PS,5180,11057,CLT,"Charlotte, NC",12197,HPN,"White Plains, NY",1120,1114,0,0,1100-1159,1315,1313,0,1300-1359,0,,115,119,564,3,,,,,,
